Retire Before 65 Years Old,Gender,Desease,Education Level,Marital Status,Monthly Income,Employee/Employer,Dependants,Unemployment Rate,Stock Market,Credit Score,Government Bonds Return,Probabilidades de Retiro Temprano,Predicción Modelo,Probabilidad Modelo,ID_Cliente
1,1,0,3,0,21000,0,3,3.66114181,20563.0,704,8.315833333,,1,0.8094678710254835,1376
1,1,1,5,0,16000,1,4,3.46001951,18716.66667,777,8.200833333,,1,0.9048945410430215,1377
1,1,1,3,0,31000,0,3,4.29406689,44425.83333,732,5.8425,,1,0.5653199785503064,1378
1,1,1,5,0,20000,0,3,4.88226702,41912.16667,631,5.567416667,,1,0.637075436164544,1379
1,1,0,4,0,34000,1,4,4.92918489,41229.83333,737,5.91,,1,0.8886751800550972,1380
1,0,1,5,1,17000,0,3,4.06666964,29309.33333,625,7.521666667,,1,0.5472265431766176,1381
1,1,0,3,0,24000,0,1,4.29406689,44425.83333,789,5.8425,,0,0.12093474908057714,1382
1,1,0,5,1,16000,1,1,5.0356035,19439.0,744,8.024166667,,0,0.2045903384460762,1383
1,1,0,4,1,17000,1,1,4.6,44100.16667,795,6.0575,,0,0.2073028518068533,1384
1,1,0,5,1,20000,0,3,3.44487597,24066.16667,675,7.715833333,,1,0.8076929121806,1385
1,1,1,5,1,15000,0,1,3.41905047,12789.0,641,9.910833333,,0,0.14087641486874913,1386
1,1,1,5,1,16000,0,2,5.35396094,31577.33333,787,7.701083333,,0,0.27582886109177945,1387
1,1,1,4,1,27000,0,2,3.22742853,30804.0,694,8.431666667,,0,0.275814695513842,1388
1,1,0,4,0,20000,0,2,5.23935845,44437.16667,799,5.881666667,,0,0.29996088532202836,1389
1,1,1,4,1,18000,0,2,3.4686843,14487.16667,800,8.983333333,,0,0.36196095499277875,1390
1,0,1,3,1,34000,1,1,4.34354688,27256.0,650,7.8225,,0,0.0953375750095731,1391
1,0,0,3,1,23000,0,4,4.54175572,20563.0,742,8.315833333,,1,0.8692532964478416,1392
1,1,0,4,0,15000,0,3,5.32080167,37332.5,752,7.508333333,,1,0.7835551948989848,1393
1,1,0,4,1,16000,0,2,5.24425019,36600.0,757,7.11,,0,0.43169166925268754,1394
1,1,0,5,1,36000,1,4,5.77682986,27335.5,722,8.079916667,,1,0.8859421644713081,1395
1,1,0,4,0,21000,0,4,4.78107286,39064.0,632,5.945,,1,0.8948568960111897,1396
1,1,0,4,0,39000,1,3,4.78107286,39064.0,758,5.945,,1,0.6739677883904348,1397
1,0,0,5,1,31000,0,4,4.3,44555.83333,634,5.981666667,,1,0.808373515717165,1398
1,1,1,3,0,40000,1,4,4.6,44100.16667,689,6.0575,,1,0.864187869793744,1399
1,1,0,5,1,26000,0,2,5.34449117,22755.0,620,7.940833333,,0,0.3036339243086222,1400
1,0,0,4,0,31000,0,2,4.53300508,44425.83333,656,5.8425,,0,0.1387564447372808,1401
1,0,0,4,0,15000,0,3,4.68199486,37846.16667,609,6.19875,,1,0.6492183855182247,1402
1,0,0,5,1,35000,1,1,4.32400469,14487.16667,722,8.983333333,,0,0.0962258368119177,1403
1,1,0,3,1,34000,1,3,5.0356035,19439.0,628,8.024166667,,1,0.8177888144491234,1404
1,1,1,4,0,26000,0,4,4.90678778,44426.0,771,5.095083333,,1,0.8489589475066492,1405
1,0,1,3,0,38000,1,2,4.68199486,37846.16667,782,6.19875,,0,0.1300029991076786,1406
1,1,0,4,0,30000,0,1,2.96690257,16516.83333,646,8.589166667,,0,0.11986492505399553,1407
1,0,0,3,1,34000,1,1,4.78069453,36109.5,716,6.61,,0,0.10196271829148004,1408
1,0,1,5,0,30000,1,3,3.70537487,30373.83333,650,7.9825,,0,0.47632737053842356,1409
1,1,1,4,1,18000,0,1,3.71008358,27256.0,622,7.8225,,0,0.13539908778932935,1410
1,1,0,3,1,30000,1,2,5.4584248,32076.33333,743,6.318333333,,0,0.44758316722900726,1411
1,1,0,3,1,39000,1,4,3.66114181,20563.0,745,8.315833333,,1,0.9007577261008136,1412
1,0,0,3,1,27000,1,3,3.59050539,12789.0,667,9.910833333,,1,0.7744723957994927,1413
1,1,1,3,0,17000,0,2,4.3,44555.83333,632,5.981666667,,0,0.34236542113950874,1414
1,0,0,3,0,25000,1,2,4.04175506,21536.0,710,8.66,,0,0.30175770008803116,1415
1,0,0,4,0,24000,0,3,5.11135844,32304.66667,733,7.193916667,,0,0.4751848296984098,1416
1,0,1,3,1,17000,1,4,5.25041296,44437.16667,652,5.881666667,,1,0.8875479371354719,1417
1,0,0,5,1,31000,0,2,4.94922646,19439.0,653,8.024166667,,0,0.1466772718126843,1418
1,1,1,5,1,20000,0,1,5.23935845,44437.16667,765,5.881666667,,0,0.10380288934409898,1419
1,1,0,3,1,27000,1,1,4.92918489,41229.83333,743,5.91,,0,0.16796914291415316,1420
1,0,0,5,0,23000,0,1,3.84357001,24066.16667,765,7.715833333,,0,0.09117975455987168,1421
1,1,1,5,0,32000,0,4,3.46001951,18716.66667,680,8.200833333,,1,0.8439055695713676,1422
1,1,1,4,1,16000,1,3,2.96690257,16516.83333,783,8.589166667,,1,0.858668893565994,1423
1,1,1,5,0,17000,1,1,5.23935845,44437.16667,693,5.881666667,,0,0.1307218844838959,1424
1,1,1,3,0,20000,0,3,4.92918489,41229.83333,731,5.91,,1,0.6921044498910511,1425
1,0,0,3,1,15000,0,4,4.3,44555.83333,670,5.981666667,,1,0.8887779740533022,1426
1,1,1,5,1,16000,0,2,5.0356035,19439.0,670,8.024166667,,0,0.32032509260671044,1427
1,1,1,3,0,20000,0,2,5.77682986,27335.5,792,8.079916667,,0,0.248547028346474,1428
1,1,1,4,1,40000,1,1,3.58429637,13227.5,767,10.07416667,,0,0.10826967084534758,1429
1,1,0,3,0,18000,1,4,5.35396094,31577.33333,699,7.701083333,,1,0.9123172200229412,1430
1,1,0,3,1,34000,1,4,4.29406689,44425.83333,729,5.8425,,1,0.902699688864694,1431
1,1,0,5,0,15000,1,4,4.29406689,44425.83333,602,5.8425,,1,0.9123600613442264,1432
1,0,0,4,0,20000,0,1,4.38253338,26982.33333,723,8.568333333,,0,0.09707587794195703,1433
1,0,0,5,1,16000,1,4,5.30387327,40216.83333,621,5.3995,,1,0.8942503777333395,1434
1,1,0,5,1,17000,1,3,5.34449117,22755.0,721,7.940833333,,1,0.8541888109369021,1435
1,0,0,3,1,20000,0,1,4.32400469,14487.16667,686,8.983333333,,0,0.11144266989012161,1436
1,1,0,4,1,22000,0,2,4.2,43587.5,688,6.165,,0,0.3956644568102933,1437
1,1,1,5,1,38000,1,4,4.2,43587.5,776,6.165,,1,0.8618011523144925,1438
1,0,0,5,1,23000,0,3,5.22030741,36600.0,621,7.11,,1,0.5335812578597731,1439
1,1,0,3,1,20000,0,2,5.24425019,36600.0,773,7.11,,0,0.41562621658712773,1440
1,1,0,5,1,26000,0,3,3.14890585,30115.33333,600,7.608333333,,1,0.7790373010313008,1441
1,1,0,5,1,36000,1,4,5.35396094,31577.33333,754,7.701083333,,1,0.8861935905505912,1442
1,1,0,4,1,36000,1,3,3.96172167,26982.33333,627,8.568333333,,1,0.8015335568432896,1443
1,0,0,5,0,23000,0,2,4.98618179,42063.16667,711,5.414833333,,0,0.14792978484274716,1444
1,1,0,3,1,18000,0,4,3.52061247,30573.16667,683,7.733416667,,1,0.9105105733007965,1445
1,1,1,3,1,22000,0,4,4.90678778,44426.0,739,5.095083333,,1,0.885599863710772,1446
1,1,0,3,1,33000,0,4,3.22742853,30804.0,726,8.431666667,,1,0.8932247729137771,1447
1,1,1,4,1,16000,0,3,5.35396094,31577.33333,760,7.701083333,,1,0.7398758640995601,1448
1,0,0,3,1,22000,0,3,4.84510369,39064.0,676,5.945,,1,0.6315028525977753,1449
1,0,0,3,1,25000,0,4,4.3,44555.83333,605,5.981666667,,1,0.8673967380597192,1450
1,0,0,4,1,29000,1,2,4.32400469,14487.16667,772,8.983333333,,0,0.25627978160692233,1451
1,1,0,5,1,36000,1,3,4.2,43587.5,615,6.165,,1,0.7614856893659768,1452
1,1,0,3,0,38000,1,2,4.2,43587.5,750,6.165,,0,0.3141208436735818,1453
1,0,1,5,0,19000,0,4,3.70537487,30373.83333,701,7.9825,,1,0.8123741438879266,1454
1,0,1,4,0,16000,1,1,4.82778981,41229.83333,782,5.91,,0,0.10176889909399085,1455
1,1,0,5,1,30000,1,1,5.23935845,44437.16667,737,5.881666667,,0,0.12796061392304733,1456
1,1,0,3,0,18000,0,1,4.94709939,36093.16667,608,6.358333333,,0,0.148144998516922,1457
1,0,1,3,1,22000,0,2,4.72142055,22755.0,667,7.940833333,,0,0.17984549721978546,1458
1,1,0,5,0,35000,1,1,4.75727494,40418.0,691,6.365083333,,0,0.11167963964204658,1459
1,1,0,5,0,37000,1,2,5.19011599,32304.66667,641,7.193916667,,0,0.26128297549941887,1460
1,1,1,4,1,38000,1,3,4.90678778,44426.0,681,5.095083333,,1,0.6418336814599443,1461
1,0,0,3,1,17000,0,1,4.2,43587.5,736,6.165,,0,0.11116228621947767,1462
1,0,0,4,0,29000,1,4,3.38752413,16516.83333,693,8.589166667,,1,0.8772702566398968,1463
1,1,1,5,1,28000,1,3,5.24425019,36600.0,730,7.11,,1,0.7129200966326065,1464
1,0,0,3,1,33000,1,1,3.38752413,16516.83333,607,8.589166667,,0,0.11780261231886731,1465
1,1,0,5,0,17000,0,3,4.94709939,36093.16667,631,6.358333333,,1,0.767171193173084,1466
1,0,1,4,0,18000,0,4,4.78069453,36109.5,625,6.61,,1,0.8249538323892414,1467
1,0,0,5,0,18000,0,4,4.3801824,30573.16667,769,7.733416667,,1,0.8451232502382233,1468
1,1,1,3,0,15000,0,4,3.14890585,30115.33333,778,7.608333333,,1,0.8992545726058175,1469
1,0,0,3,0,24000,0,3,4.82778981,41229.83333,674,5.91,,1,0.5397679581351823,1470
1,1,0,5,1,15000,0,2,5.36220735,35583.16667,760,6.431666667,,0,0.3923762681982183,1471
1,1,0,4,1,27000,0,2,5.35522049,30100.5,744,7.96275,,0,0.2954893613746588,1472
1,1,0,4,0,36000,1,4,4.92918489,41229.83333,711,5.91,,1,0.8857187177044273,1473
1,1,0,5,0,23000,0,4,4.90678778,44426.0,628,5.095083333,,1,0.8835059596443747,1474
1,1,0,3,1,24000,0,4,5.36220735,35583.16667,731,6.431666667,,1,0.8969800206847537,1475
1,0,0,5,0,28000,1,2,5.11135844,32304.66667,767,7.193916667,,0,0.18037270003400124,1476
1,0,0,3,0,40000,1,2,4.86656602,37332.5,754,7.508333333,,0,0.1559356007605296,1477
1,0,1,5,1,17000,0,4,4.34354688,27256.0,695,7.8225,,1,0.8387933790074055,1478
1,1,0,4,0,20000,0,3,4.98532915,40216.83333,661,5.3995,,1,0.7585252829289332,1479
1,1,0,5,1,19000,0,1,5.77682986,27335.5,717,8.079916667,,0,0.12643342786954853,1480
1,0,0,5,0,20000,0,3,5.25041296,44437.16667,619,5.881666667,,1,0.5002247679233995,1481
1,1,0,3,1,15000,0,4,5.05485168,37846.16667,640,6.19875,,1,0.9096821566443037,1482
1,0,1,3,1,19000,0,4,3.38752413,16516.83333,703,8.589166667,,1,0.8679388451381794,1483
1,0,0,4,0,21000,0,1,4.94922646,19439.0,757,8.024166667,,0,0.09383721628233906,1484
1,0,0,5,1,40000,1,3,5.30387327,40216.83333,684,5.3995,,0,0.42746326301953,1485
1,0,1,4,0,18000,0,3,5.11135844,32304.66667,776,7.193916667,,0,0.4238809867830677,1486
1,1,0,4,1,33000,1,1,3.31364755,30373.83333,727,7.9825,,0,0.15223714496908403,1487
1,1,1,4,1,15000,0,2,4.3,44555.83333,607,5.981666667,,0,0.3912485632587136,1488
1,1,1,3,0,32000,0,4,3.76339417,29309.33333,786,7.521666667,,1,0.8549232033377223,1489
1,0,1,5,0,24000,0,1,4.38253338,26982.33333,675,8.568333333,,0,0.08479596784554352,1490
1,0,0,3,1,38000,1,2,4.6,44100.16667,654,6.0575,,0,0.20220504914517815,1491
1,0,1,4,1,27000,0,1,5.39200968,40243.16667,652,6.096666667,,0,0.08530791538670822,1492
1,0,0,5,1,37000,1,1,4.84510369,39064.0,771,5.945,,0,0.08980161708534634,1493
1,1,1,3,0,17000,0,4,5.19011599,32304.66667,726,7.193916667,,1,0.8885140645696398,1494
1,1,0,3,1,20000,0,2,3.22742853,30804.0,732,8.431666667,,1,0.5183584861994294,1495
1,0,0,3,1,33000,0,4,4.32400469,14487.16667,637,8.983333333,,1,0.8446997854500979,1496
1,1,0,4,1,20000,0,4,5.34449117,22755.0,708,7.940833333,,1,0.9003858657112193,1497
1,0,0,5,1,26000,0,2,5.11135844,32304.66667,604,7.193916667,,0,0.16717138061079037,1498
1,1,1,4,1,17000,0,2,5.05485168,37846.16667,631,6.19875,,0,0.3374336339768448,1499
