,SegmentR,PEPR,AgeR,TimeRelationR,IncomeSourceR,ActivityR,NationalityR,CommonAddR,ProductTR,SubproductR,OperationTR,MonetaryInstR,DivisaR,ChannelR,OperabilitySR,OGoverR,SARR,VMR,VOR,SumSeR,SumReR,RSR,AAR,SendingNumR,ReceivingNumR,StateOpeR,StateResR,MunOpeR,MunResR,CountryR
2144,100,100,100,100,50,100,100,70,50,25,100,100,80,100,55,70,50,60,60,65,85,45,90,80,60,90,80,100,90,100
2145,80,100,100,100,50,100,100,70,50,50,100,100,80,100,55,70,50,60,60,85,85,45,70,80,60,90,80,100,90,100
2146,80,100,100,100,50,100,100,70,50,25,100,100,100,100,55,70,50,60,60,65,65,45,90,80,40,90,80,100,90,100
2147,80,100,100,100,50,100,100,70,50,25,100,100,80,70,55,70,50,60,60,85,65,45,90,80,60,50,80,100,90,100
2148,80,100,100,100,50,100,100,70,50,50,100,100,80,100,55,70,50,60,60,85,85,45,70,80,40,50,80,100,90,100
2149,80,100,100,100,50,100,100,70,50,50,100,100,80,70,55,70,50,60,60,65,65,45,90,80,40,70,80,100,90,100
2150,80,100,100,100,50,100,100,70,50,50,100,100,100,100,55,70,50,60,60,85,85,45,90,80,60,50,80,100,90,100
2151,100,100,100,100,50,100,100,70,50,25,100,100,80,100,55,70,50,60,60,65,65,45,90,80,60,70,80,100,90,100
2152,80,100,100,100,50,100,100,70,50,50,100,100,100,100,55,70,50,60,60,85,65,45,70,80,40,70,80,100,90,100
2153,100,100,100,100,50,100,100,70,50,50,100,100,80,70,55,70,50,60,60,85,85,45,70,80,60,70,80,100,90,100
2154,100,100,100,100,50,100,100,70,50,25,100,100,80,100,55,70,50,60,60,85,85,45,70,80,60,50,80,100,90,100
2155,100,100,100,100,50,100,100,70,50,50,100,100,80,100,55,70,50,60,60,85,65,45,70,80,60,70,80,100,90,100
2156,80,100,100,100,50,100,100,70,50,50,100,100,80,100,55,70,50,60,60,85,85,45,90,80,40,70,80,100,90,100
2157,100,100,100,100,50,100,100,70,50,50,100,100,100,70,55,70,50,60,60,85,85,45,70,80,60,50,80,100,90,100
2158,80,100,100,100,50,100,100,70,50,25,100,100,80,70,55,70,50,60,60,65,85,45,90,80,60,70,80,100,90,100
2159,80,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,85,65,45,70,80,60,70,80,100,90,100
2160,100,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,65,85,45,70,80,40,70,80,100,90,100
2161,80,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,85,65,45,90,80,60,70,80,100,90,100
2162,80,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,85,65,45,90,80,40,70,80,100,90,100
2163,80,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,65,65,45,90,80,60,50,80,100,90,100
2164,100,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,85,65,45,70,80,40,50,80,100,90,100
2165,80,100,100,100,50,100,100,70,50,25,24,100,80,70,55,70,50,60,60,85,85,45,70,80,60,50,80,100,90,100
2166,100,100,100,100,50,100,100,70,50,25,24,100,80,70,55,70,50,60,60,65,65,45,70,80,40,70,80,100,90,100
2167,80,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,85,85,45,70,80,60,70,80,100,90,100
2168,100,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,85,65,45,70,80,40,70,80,100,90,100
2169,80,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,65,65,45,70,80,40,70,80,100,90,100
2170,100,100,100,100,50,100,100,70,50,50,24,100,100,70,55,70,50,60,60,85,85,45,70,80,60,70,80,100,90,100
2171,100,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,65,85,45,90,80,40,70,80,100,90,100
2172,80,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,85,65,45,90,80,60,50,80,100,90,100
2173,100,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,85,65,45,90,80,40,50,80,100,90,100
2174,80,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,65,85,45,70,80,60,50,80,100,90,100
2175,100,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,85,65,45,70,80,60,50,80,100,90,100
2176,80,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,85,65,45,90,80,60,50,80,100,90,100
2177,100,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,65,85,45,90,80,60,70,80,100,90,100
2178,80,100,100,100,50,100,100,70,50,25,24,100,80,70,55,70,50,60,60,85,85,45,70,80,60,50,80,100,90,100
2179,80,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,65,85,45,90,80,40,50,80,100,90,100
2180,100,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,85,65,45,90,80,40,50,80,100,90,100
2181,80,100,100,100,50,100,100,70,50,50,24,100,100,70,55,70,50,60,60,65,65,45,90,80,60,50,80,100,90,100
2182,80,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,85,65,45,90,80,40,50,80,100,90,100
2183,80,100,100,100,50,100,100,70,50,25,24,100,80,70,55,70,50,60,60,65,65,45,90,80,60,50,80,100,90,100
2184,80,100,100,100,50,100,100,70,50,50,24,100,80,70,55,70,50,60,60,85,65,45,70,80,60,50,80,100,90,100
2185,80,100,100,100,50,100,100,70,50,50,24,100,100,70,55,70,50,60,60,85,65,45,90,80,40,50,80,100,90,100
2186,80,100,100,100,50,100,100,70,50,25,24,100,80,70,55,70,50,60,60,65,65,45,70,80,40,50,80,100,90,100
2187,100,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,65,65,45,70,80,40,50,80,100,90,100
2188,80,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,65,65,45,70,80,40,70,80,100,90,100
2189,100,100,100,100,50,100,100,70,50,50,24,100,100,70,55,70,50,60,60,85,65,45,70,80,40,70,80,100,90,100
2190,80,100,100,100,50,100,100,70,50,50,24,100,100,70,55,70,50,60,60,85,85,45,70,80,40,50,80,100,90,100
2191,100,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,65,85,45,90,80,40,70,80,100,90,100
2192,80,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,85,65,45,70,80,40,50,80,100,90,100
2193,100,100,100,100,50,100,100,70,50,50,24,100,80,70,55,70,50,60,60,85,85,45,90,80,60,50,80,100,90,100
2194,80,100,100,100,50,100,100,70,50,50,24,100,100,70,55,70,50,60,60,65,85,45,90,80,40,70,80,100,90,100
2195,80,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,65,65,45,70,80,60,70,80,100,90,100
2196,100,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,85,85,45,70,80,40,70,80,100,90,100
2197,80,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,65,85,45,90,80,40,70,80,100,90,100
2198,80,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,65,65,45,90,80,60,70,80,100,90,100
2199,80,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,65,65,45,70,80,40,50,80,100,90,100
2200,100,100,100,100,50,100,100,70,50,25,24,100,80,70,55,70,50,60,60,65,85,45,90,80,60,70,80,100,90,100
2201,100,100,100,100,50,100,100,70,50,50,24,100,80,70,55,70,50,60,60,65,85,45,70,80,40,50,80,100,90,100
2202,80,100,100,100,50,100,100,70,50,50,24,100,100,70,55,70,50,60,60,85,65,45,70,80,60,50,80,100,90,100
2203,100,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,65,65,45,70,80,60,70,80,100,90,100
2204,100,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,85,85,45,90,80,60,50,80,100,90,100
2205,100,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,85,85,45,90,80,40,50,80,100,90,100
2206,80,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,85,85,45,90,80,60,70,80,100,90,100
2207,80,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,65,65,45,90,80,40,50,80,100,90,100
2208,100,100,100,100,50,100,100,70,50,50,24,100,100,70,55,70,50,60,60,65,85,45,70,80,40,50,80,100,90,100
2209,100,100,100,100,50,100,100,70,50,25,24,100,80,70,55,70,50,60,60,65,85,45,70,80,60,70,80,100,90,100
2210,80,100,100,100,50,100,100,70,50,50,24,100,100,70,55,70,50,60,60,85,65,45,90,80,60,50,80,100,90,100
2211,80,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,65,85,45,90,80,40,70,80,100,90,100
2212,80,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,65,65,45,90,80,60,50,80,100,90,100
2213,80,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,85,85,45,70,80,40,50,80,100,90,100
2214,80,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,65,65,45,90,80,40,50,80,100,90,100
2215,100,100,100,100,50,100,100,70,50,50,24,100,100,70,55,70,50,60,60,85,65,45,70,80,40,50,80,100,90,100
2216,80,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,65,65,45,90,80,40,50,80,100,90,100
2217,80,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,85,65,45,90,80,60,70,80,100,90,100
2218,80,100,100,100,50,100,100,70,50,50,24,100,100,70,55,70,50,60,60,65,85,45,70,80,40,70,80,100,90,100
2219,80,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,85,85,45,90,80,60,70,80,100,90,100
2220,80,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,85,65,45,70,80,60,50,80,100,90,100
2221,100,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,85,65,45,70,80,40,50,80,100,90,100
2222,80,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,65,65,45,90,80,60,70,80,100,90,100
2223,80,100,100,100,50,100,100,70,50,50,24,100,80,70,55,70,50,60,60,85,85,45,70,80,40,70,80,100,90,100
2224,80,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,65,85,45,70,80,40,50,80,100,90,100
2225,100,100,100,100,50,100,100,70,50,25,24,100,80,70,55,70,50,60,60,65,85,45,90,80,60,70,80,100,90,100
2226,100,100,100,100,50,100,100,70,50,50,24,100,80,70,55,70,50,60,60,85,65,45,90,80,60,50,80,100,90,100
2227,80,100,100,100,50,100,100,70,50,50,24,100,100,70,55,70,50,60,60,65,85,45,90,80,40,70,80,100,90,100
2228,100,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,85,65,45,70,80,60,50,80,100,90,100
2229,80,100,100,100,50,100,100,70,50,50,24,100,100,70,55,70,50,60,60,85,65,45,70,80,60,70,80,100,90,100
2230,80,100,100,100,50,100,100,70,50,50,24,100,80,70,55,70,50,60,60,85,65,45,90,80,60,50,80,100,90,100
2231,80,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,65,85,45,90,80,40,70,80,100,90,100
2232,100,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,85,85,45,90,80,60,70,80,100,90,100
2233,80,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,85,85,45,90,80,40,50,80,100,90,100
2234,100,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,65,85,45,90,80,40,50,80,100,90,100
2235,80,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,65,85,45,70,80,40,50,80,100,90,100
2236,100,100,100,100,50,100,100,70,50,50,24,100,80,70,55,70,50,60,60,65,65,45,70,80,60,70,80,100,90,100
2237,80,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,85,65,45,90,80,60,70,80,100,90,100
2238,100,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,65,65,45,90,80,40,70,80,100,90,100
2239,80,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,65,85,45,70,80,40,70,80,100,90,100
2240,80,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,85,65,45,70,80,60,50,80,100,90,100
2241,80,100,100,100,50,100,100,70,50,50,24,100,80,70,55,70,50,60,60,65,85,45,70,80,40,50,80,100,90,100
2242,100,100,100,100,50,100,100,70,50,50,24,100,100,70,55,70,50,60,60,85,85,45,70,80,40,50,80,100,90,100
2243,100,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,85,85,45,70,80,40,70,80,100,90,100
2244,80,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,85,85,45,90,80,40,70,80,100,90,100
2245,80,100,100,100,50,100,100,70,50,50,24,100,80,70,55,70,50,60,60,65,85,45,70,80,40,50,80,100,90,100
2246,80,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,85,65,45,70,80,60,70,80,100,90,100
2247,80,100,100,100,50,100,100,70,50,25,24,100,80,70,55,70,50,60,60,65,65,45,90,80,40,50,80,100,90,100
2248,80,100,100,100,50,100,100,70,50,25,24,100,80,70,55,70,50,60,60,65,65,45,70,80,60,70,80,100,90,100
2249,80,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,85,65,45,70,80,60,50,80,100,90,100
2250,80,100,100,100,50,100,100,70,50,50,24,100,100,70,55,70,50,60,60,85,85,45,70,80,60,50,80,100,90,100
2251,100,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,85,85,45,70,80,60,50,80,100,90,100
2252,80,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,65,65,45,90,80,40,50,80,100,90,100
2253,80,100,100,100,50,100,100,70,50,50,24,100,80,70,55,70,50,60,60,85,85,45,90,80,60,50,80,100,90,100
2254,80,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,65,65,45,90,80,60,70,80,100,90,100
2255,100,100,100,100,50,100,100,70,50,25,24,100,80,70,55,70,50,60,60,85,65,45,90,80,40,70,80,100,90,100
2256,100,100,100,100,50,100,100,70,50,50,24,100,100,70,55,70,50,60,60,65,85,45,70,80,40,70,80,100,90,100
2257,80,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,85,65,45,70,80,40,70,80,100,90,100
2258,80,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,65,85,45,70,80,60,50,80,100,90,100
2259,100,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,65,85,45,70,80,40,50,80,100,90,100
2260,80,100,100,100,50,100,100,70,50,25,24,100,80,70,55,70,50,60,60,65,85,45,90,80,40,70,80,100,90,100
2261,100,100,100,100,50,100,100,70,50,50,24,100,80,70,55,70,50,60,60,85,85,45,90,80,40,70,80,100,90,100
2262,100,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,65,65,45,90,80,60,70,80,100,90,100
2263,80,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,65,65,45,70,80,40,50,80,100,90,100
2264,100,100,100,100,50,100,100,70,50,50,24,100,100,70,55,70,50,60,60,65,85,45,70,80,60,50,80,100,90,100
2265,100,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,85,85,45,90,80,60,50,80,100,90,100
2266,100,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,65,85,45,70,80,40,70,80,100,90,100
2267,80,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,85,65,45,70,80,60,70,80,100,90,100
2268,80,100,100,100,50,100,100,70,50,25,24,100,80,70,55,70,50,60,60,85,85,45,90,80,40,50,80,100,90,100
2269,80,100,100,100,50,100,100,70,50,25,24,100,80,70,55,70,50,60,60,85,65,45,90,80,40,50,80,100,90,100
2270,100,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,85,65,45,90,80,40,70,80,100,90,100
2271,80,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,85,85,45,90,80,40,70,80,100,90,100
2272,100,100,100,100,50,100,100,70,50,25,24,100,80,70,55,70,50,60,60,85,85,45,90,80,40,70,80,100,90,100
2273,80,100,100,100,50,100,100,70,50,50,24,100,80,70,55,70,50,60,60,85,65,45,90,80,60,50,80,100,90,100
2274,80,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,65,85,45,90,80,40,50,80,100,90,100
2275,80,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,65,65,45,70,80,60,70,80,100,90,100
2276,100,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,65,65,45,70,80,60,50,80,100,90,100
2277,80,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,85,65,45,90,80,60,70,80,100,90,100
2278,100,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,65,65,45,90,80,40,70,80,100,90,100
2279,80,100,100,100,50,100,100,70,50,50,24,100,80,70,55,70,50,60,60,65,65,45,90,80,60,50,80,100,90,100
2280,100,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,85,85,45,70,80,60,50,80,100,90,100
2281,100,100,100,100,50,100,100,70,50,25,24,100,80,70,55,70,50,60,60,85,85,45,90,80,40,50,80,100,90,100
2282,80,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,85,85,45,90,80,60,70,80,100,90,100
2283,80,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,65,65,45,90,80,60,50,80,100,90,100
2284,100,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,65,65,45,70,80,40,50,80,100,90,100
2285,100,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,65,85,45,70,80,60,50,80,100,90,100
2286,80,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,65,85,45,90,80,60,70,80,100,90,100
2287,80,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,85,85,45,90,80,40,50,80,100,90,100
2288,80,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,85,65,45,90,80,40,70,80,100,90,100
2289,80,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,85,65,45,90,80,40,50,80,100,90,100
2290,80,100,100,100,50,100,100,70,50,50,24,100,80,70,55,70,50,60,60,85,85,45,90,80,60,50,80,100,90,100
2291,100,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,65,85,45,90,80,60,70,80,100,90,100
2292,100,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,85,65,45,90,80,60,50,80,100,90,100
2293,100,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,65,85,45,90,80,40,70,80,100,90,100
2294,100,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,85,85,45,90,80,40,70,80,100,90,100
2295,100,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,85,85,45,70,80,60,70,80,100,90,100
2296,80,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,65,85,45,70,80,40,50,80,100,90,100
2297,80,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,85,65,45,70,80,40,50,80,100,90,100
2298,80,100,100,100,50,100,100,70,50,50,24,100,80,70,55,70,50,60,60,85,85,45,90,80,40,50,80,100,90,100
2299,100,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,65,65,45,70,80,40,50,80,100,90,100
2300,80,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,85,65,45,90,80,60,70,80,100,90,100
2301,80,100,100,100,50,100,100,70,50,25,24,100,80,70,55,70,50,60,60,65,85,45,70,80,40,50,80,100,90,100
2302,100,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,85,65,45,70,80,60,50,80,100,90,100
2303,80,100,100,100,50,100,100,70,50,50,24,100,80,70,55,70,50,60,60,65,65,45,70,80,60,50,80,100,90,100
2304,100,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,85,85,45,90,80,40,70,80,100,90,100
2305,100,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,65,85,45,70,80,40,70,80,100,90,100
2306,100,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,65,65,45,70,80,60,50,80,100,90,100
2307,100,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,85,65,45,70,80,60,70,80,100,90,100
2308,100,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,85,85,45,70,80,60,50,80,100,90,100
2309,80,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,85,85,45,70,80,40,70,80,100,90,100
2310,80,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,85,65,45,90,80,60,50,80,100,90,100
2311,100,100,100,100,50,100,100,70,50,25,24,100,80,70,55,70,50,60,60,65,85,45,70,80,60,50,80,100,90,100
2312,80,100,100,100,50,100,100,70,50,50,24,100,80,70,55,70,50,60,60,65,85,45,70,80,60,50,80,100,90,100
2313,80,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,85,65,45,70,80,60,50,80,100,90,100
2314,100,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,85,85,45,90,80,60,50,80,100,90,100
2315,100,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,65,65,45,90,80,60,70,80,100,90,100
2316,80,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,65,85,45,90,80,40,70,80,100,90,100
2317,100,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,85,85,45,90,80,40,50,80,100,90,100
2318,80,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,65,65,45,70,80,40,50,80,100,90,100
2319,100,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,65,85,45,90,80,40,50,80,100,90,100
2320,80,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,85,65,45,90,80,40,50,80,100,90,100
2321,80,100,100,100,50,100,100,70,50,50,24,100,80,70,55,70,50,60,60,65,65,45,70,80,40,70,80,100,90,100
2322,80,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,85,85,45,70,80,40,50,80,100,90,100
2323,100,100,100,100,50,100,100,70,50,50,24,100,80,70,55,70,50,60,60,65,85,45,90,80,40,50,80,100,90,100
2324,80,100,100,100,50,100,100,70,50,25,24,100,80,70,55,70,50,60,60,85,85,45,70,80,60,70,80,100,90,100
2325,100,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,85,65,45,70,80,40,50,80,100,90,100
2326,80,100,100,100,50,100,100,70,50,50,24,100,100,70,55,70,50,60,60,85,85,45,90,80,60,70,80,100,90,100
2327,80,100,100,100,50,100,100,70,50,50,24,100,100,70,55,70,50,60,60,85,65,45,70,80,60,50,80,100,90,100
2328,80,100,100,100,50,100,100,70,50,50,24,100,80,70,55,70,50,60,60,85,85,45,70,80,40,50,80,100,90,100
2329,100,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,85,85,45,70,80,40,50,80,100,90,100
2330,100,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,65,85,45,70,80,40,50,80,100,90,100
2331,80,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,65,85,45,70,80,60,70,80,100,90,100
2332,100,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,85,85,45,90,80,40,50,80,100,90,100
2333,80,100,100,100,50,100,100,70,50,25,24,100,80,100,55,70,50,60,60,65,85,45,70,80,40,70,80,100,90,100
2334,80,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,65,85,45,90,80,60,50,80,100,90,100
2335,100,100,100,100,50,100,100,70,50,25,24,100,80,70,55,70,50,60,60,65,65,45,70,80,40,50,80,100,90,100
2336,100,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,65,85,45,90,80,60,70,80,100,90,100
2337,100,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,85,85,45,70,80,60,70,80,100,90,100
2338,80,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,85,85,45,90,80,40,50,80,100,90,100
2339,80,100,100,100,50,100,100,70,50,50,24,100,80,100,55,70,50,60,60,85,65,45,70,80,40,50,80,100,90,100
2340,100,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,65,85,45,70,80,60,70,80,100,90,100
2341,80,100,100,100,50,100,100,70,50,50,24,100,100,70,55,70,50,60,60,65,85,45,90,80,40,70,80,100,90,100
2342,80,100,100,100,50,100,100,70,50,25,24,100,100,70,55,70,50,60,60,85,85,45,90,80,40,70,80,100,90,100
2343,100,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,85,85,45,90,80,40,70,80,100,90,100
2344,80,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,85,85,45,90,80,60,70,80,100,90,100
2345,100,100,100,100,50,100,100,70,50,25,24,100,100,100,55,70,50,60,60,85,65,45,90,80,40,50,80,100,90,100
2346,80,100,100,100,50,100,100,70,50,50,24,100,80,70,55,70,50,60,60,85,65,45,90,80,40,70,80,100,90,100
2347,80,100,100,100,50,100,100,70,50,50,24,100,100,100,55,70,50,60,60,65,65,45,90,80,60,50,80,100,90,100
